Date,Daily LPG Imports,LPG Imports(Modified)
2016-01-09 00:00:00,393527.458,403527.458
2016-01-10 00:00:00,203822.864,213822.864
2016-01-11 00:00:00,173781.6004,183781.6004
2016-01-12 00:00:00,150297.3075,160297.3075
2016-01-13 00:00:00,155378.772,165378.772
2016-01-14 00:00:00,16816.00851,26816.00851
2016-01-15 00:00:00,367220.5258,377220.5258
2016-01-16 00:00:00,145908.8942,155908.8942
2016-01-17 00:00:00,358631.2935,368631.2935
2016-01-18 00:00:00,320575.1983,330575.1983
2016-01-19 00:00:00,357019.393,367019.393
2016-01-20 00:00:00,109935.6508,119935.6508
2016-01-21 00:00:00,414261.0526,424261.0526
2016-01-22 00:00:00,291411.5193,301411.5193
2016-01-23 00:00:00,326425.759,336425.759
2016-01-24 00:00:00,307474.9249,317474.9249
2016-01-25 00:00:00,288576.911,298576.911
2016-01-26 00:00:00,310457.4299,320457.4299
2016-01-27 00:00:00,309171.3255,319171.3255
2016-01-28 00:00:00,302562.4468,312562.4468
2016-01-29 00:00:00,393663.189,403663.189
2016-01-30 00:00:00,370868.0906,380868.0906
2016-01-31 00:00:00,336140.3787,346140.3787
2016-02-01 00:00:00,368148.3169,378148.3169
2016-02-02 00:00:00,268238.6413,278238.6413
2016-02-03 00:00:00,23547.88612,33547.88612
2016-02-04 00:00:00,45575.63095,55575.63095
2016-02-05 00:00:00,404518.7893,414518.7893
2016-02-06 00:00:00,432498.6782,442498.6782
2016-02-07 00:00:00,119503.5275,129503.5275
2016-02-08 00:00:00,150013.8931,160013.8931
2016-02-09 00:00:00,386080.8913,396080.8913
2016-02-10 00:00:00,346382.5709,356382.5709
2016-02-11 00:00:00,273801.4036,283801.4036
2016-02-12 00:00:00,149246.3168,159246.3168
2016-02-13 00:00:00,220012.2972,230012.2972
2016-02-14 00:00:00,64354.85407,74354.85407
2016-02-15 00:00:00,337134.8334,347134.8334
2016-02-16 00:00:00,411599.2271,421599.2271
2016-02-17 00:00:00,200522.9864,210522.9864
2016-02-18 00:00:00,201619.6774,211619.6774
2016-02-19 00:00:00,116967.7024,126967.7024
2016-02-20 00:00:00,278758.3741,288758.3741
2016-02-21 00:00:00,3516.28349,13516.28349
2016-02-22 00:00:00,207163.8314,217163.8314
2016-02-23 00:00:00,276480.7002,286480.7002
2016-02-24 00:00:00,385793.0445,395793.0445
2016-02-25 00:00:00,407440.3349,417440.3349
2016-02-26 00:00:00,358158.6717,368158.6717
2016-02-27 00:00:00,118700.1034,128700.1034
2016-02-28 00:00:00,308603.8389,318603.8389
2016-02-29 00:00:00,313687.8552,323687.8552
2016-03-01 00:00:00,306342.771,316342.771
2016-03-02 00:00:00,172802.9864,182802.9864
2016-03-03 00:00:00,207212.556,217212.556
2016-03-04 00:00:00,133395.463,143395.463
2016-03-05 00:00:00,94029.65692,104029.6569
2016-03-06 00:00:00,284159.9764,294159.9764
2016-03-07 00:00:00,246519.2572,256519.2572
2016-03-08 00:00:00,259842.4975,269842.4975
2016-03-09 00:00:00,209917.4091,219917.4091
2016-03-10 00:00:00,34834.7713,44834.7713
2016-03-11 00:00:00,423387.644,433387.644
2016-03-12 00:00:00,295577.4788,305577.4788
2016-03-13 00:00:00,234028.7943,244028.7943
2016-03-14 00:00:00,26273.88446,36273.88446
2016-03-15 00:00:00,347390.9516,357390.9516
2016-03-16 00:00:00,427115.2831,437115.2831
2016-03-17 00:00:00,152403.9058,162403.9058
2016-03-18 00:00:00,2159.018458,12159.01846
2016-03-19 00:00:00,4417.595765,14417.59577
2016-03-20 00:00:00,300634.5577,310634.5577
2016-03-21 00:00:00,220520.8779,230520.8779
2016-03-22 00:00:00,142114.626,152114.626
2016-03-23 00:00:00,310486.199,320486.199
2016-03-24 00:00:00,2445.233717,12445.23372
2016-03-25 00:00:00,232201.7515,242201.7515
2016-03-26 00:00:00,225375.1862,235375.1862
2016-03-27 00:00:00,236724.9146,246724.9146
2016-03-28 00:00:00,264121.9517,274121.9517
2016-03-29 00:00:00,185537.515,195537.515
2016-03-30 00:00:00,80194.58502,90194.58502
2016-03-31 00:00:00,427050.2319,437050.2319
2016-04-01 00:00:00,377728.6841,387728.6841
2016-04-02 00:00:00,84984.28174,94984.28174
2016-04-03 00:00:00,178328.6903,188328.6903
2016-04-04 00:00:00,304934.157,314934.157
2016-04-05 00:00:00,306396.9022,316396.9022
2016-04-06 00:00:00,285246.4011,295246.4011
2016-04-07 00:00:00,40768.04535,50768.04535
2016-04-08 00:00:00,111793.0423,121793.0423
2016-04-09 00:00:00,420703.1594,430703.1594
2016-04-10 00:00:00,495.8300567,10495.83006
2016-04-11 00:00:00,45005.43873,55005.43873
2016-04-12 00:00:00,263871.6812,273871.6812
2016-04-13 00:00:00,373051.8754,383051.8754
2016-04-14 00:00:00,435154.4353,445154.4353
2016-04-15 00:00:00,375808.5894,385808.5894
2016-04-16 00:00:00,119349.3754,129349.3754
2016-04-17 00:00:00,121730.2787,131730.2787
2016-04-18 00:00:00,223187.0322,233187.0322
2016-04-19 00:00:00,149609.5437,159609.5437
2016-04-20 00:00:00,347351.3739,357351.3739
2016-04-21 00:00:00,382389.1496,392389.1496
2016-04-22 00:00:00,165677.6467,175677.6467
2016-04-23 00:00:00,121508.7142,131508.7142
2016-04-24 00:00:00,234839.8384,244839.8384
2016-04-25 00:00:00,79343.33626,89343.33626
2016-04-26 00:00:00,129102.1361,139102.1361
2016-04-27 00:00:00,437959.4981,447959.4981
2016-04-28 00:00:00,144179.7205,154179.7205
2016-04-29 00:00:00,282006.7368,292006.7368
2016-04-30 00:00:00,161950.806,171950.806
2016-05-01 00:00:00,361352.4416,371352.4416
2016-05-02 00:00:00,314834.4881,324834.4881
2016-05-03 00:00:00,31649.92486,41649.92486
2016-05-04 00:00:00,38214.24376,48214.24376
2016-05-05 00:00:00,409693.8812,419693.8812
2016-05-06 00:00:00,229729.5657,239729.5657
2016-05-07 00:00:00,175723.2623,185723.2623
2016-05-08 00:00:00,265907.8838,275907.8838
2016-05-09 00:00:00,256459.3304,266459.3304
2016-05-10 00:00:00,227912.025,237912.025
2016-05-11 00:00:00,102586.0623,112586.0623
2016-05-12 00:00:00,262806.1335,272806.1335
2016-05-13 00:00:00,108101.1354,118101.1354
2016-05-14 00:00:00,308073.2916,318073.2916
2016-05-15 00:00:00,158153.7883,168153.7883
2016-05-16 00:00:00,1780.320222,11780.32022
2016-05-17 00:00:00,141869.0001,151869.0001
2016-05-18 00:00:00,387894.3834,397894.3834
2016-05-19 00:00:00,300922.1062,310922.1062
2016-05-20 00:00:00,253554.5143,263554.5143
2016-05-21 00:00:00,75258.42891,85258.42891
2016-05-22 00:00:00,210158.5889,220158.5889
2016-05-23 00:00:00,42595.94387,52595.94387
2016-05-24 00:00:00,193808.9327,203808.9327
2016-05-25 00:00:00,40677.72574,50677.72574
2016-05-26 00:00:00,319949.8144,329949.8144
2016-05-27 00:00:00,222917.1488,232917.1488
2016-05-28 00:00:00,145959.0742,155959.0742
2016-05-29 00:00:00,352607.5274,362607.5274
2016-05-30 00:00:00,213858.0181,223858.0181
2016-05-31 00:00:00,390986.8488,400986.8488
2016-06-01 00:00:00,311308.3619,321308.3619
2016-06-02 00:00:00,3839.40275,13839.40275
2016-06-03 00:00:00,271858.1214,281858.1214
2016-06-04 00:00:00,80628.18827,90628.18827
2016-06-05 00:00:00,12354.13597,22354.13597
2016-06-06 00:00:00,188948.6051,198948.6051
2016-06-07 00:00:00,117865.7809,127865.7809
2016-06-08 00:00:00,399530.1931,409530.1931
2016-06-09 00:00:00,346284.0286,356284.0286
2016-06-10 00:00:00,356637.3114,366637.3114
2016-06-11 00:00:00,101752.4913,111752.4913
2016-06-12 00:00:00,427177.5955,437177.5955
2016-06-13 00:00:00,193469.5499,203469.5499
2016-06-14 00:00:00,33931.58168,43931.58168
2016-06-15 00:00:00,435329.6038,445329.6038
2016-06-16 00:00:00,39654.37122,49654.37122
2016-06-17 00:00:00,411447.3824,421447.3824
2016-06-18 00:00:00,407844.1643,417844.1643
2016-06-19 00:00:00,20411.72003,30411.72003
2016-06-20 00:00:00,68422.85701,78422.85701
2016-06-21 00:00:00,358042.9729,368042.9729
2016-06-22 00:00:00,83338.0782,93338.0782
2016-06-23 00:00:00,215424.3378,225424.3378
2016-06-24 00:00:00,260246.4181,270246.4181
2016-06-25 00:00:00,67546.43908,77546.43908
2016-06-26 00:00:00,323457.8524,333457.8524
2016-06-27 00:00:00,42815.9124,52815.9124
2016-06-28 00:00:00,442070.5005,452070.5005
2016-06-29 00:00:00,179442.1039,189442.1039
2016-06-30 00:00:00,336095.8427,346095.8427
2016-07-01 00:00:00,234997.351,244997.351
2016-07-02 00:00:00,261539.9926,271539.9926
2016-07-03 00:00:00,285129.22,295129.22
2016-07-04 00:00:00,103638.0014,113638.0014
2016-07-05 00:00:00,146062.2657,156062.2657
2016-07-06 00:00:00,283790.5806,293790.5806
2016-07-07 00:00:00,230542.1477,240542.1477
2016-07-08 00:00:00,240205.5586,250205.5586
2016-07-09 00:00:00,91708.67537,101708.6754
2016-07-10 00:00:00,247610.2043,257610.2043
2016-07-11 00:00:00,198183.7139,208183.7139
2016-07-12 00:00:00,129908.0993,139908.0993
2016-07-13 00:00:00,243726.8339,253726.8339
2016-07-14 00:00:00,317974.5723,327974.5723
2016-07-15 00:00:00,121561.0754,131561.0754
2016-07-16 00:00:00,257159.6663,267159.6663
2016-07-17 00:00:00,231001.062,241001.062
2016-07-18 00:00:00,405496.3433,415496.3433
2016-07-19 00:00:00,367080.0352,377080.0352
2016-07-20 00:00:00,220268.4801,230268.4801
2016-07-21 00:00:00,111276.0858,121276.0858
2016-07-22 00:00:00,60829.40953,70829.40953
2016-07-23 00:00:00,353789.9323,363789.9323
2016-07-24 00:00:00,292334.2589,302334.2589
2016-07-25 00:00:00,372458.8554,382458.8554
2016-07-26 00:00:00,275671.8046,285671.8046
2016-07-27 00:00:00,438811.3967,448811.3967
2016-07-28 00:00:00,188681.3879,198681.3879
2016-07-29 00:00:00,146784.0459,156784.0459
2016-07-30 00:00:00,112614.7547,122614.7547
2016-07-31 00:00:00,436510.0251,446510.0251
2016-08-01 00:00:00,121535.0892,131535.0892
2016-08-02 00:00:00,422414.2097,432414.2097
2016-08-03 00:00:00,299494.8833,309494.8833
2016-08-04 00:00:00,375075.1961,385075.1961
2016-08-05 00:00:00,87502.63954,97502.63954
2016-08-06 00:00:00,79259.25999,89259.25999
2016-08-07 00:00:00,176105.3561,186105.3561
2016-08-08 00:00:00,107370.5894,117370.5894
2016-08-09 00:00:00,27305.26479,37305.26479
2016-08-10 00:00:00,99717.33197,109717.332
2016-08-11 00:00:00,54549.97318,64549.97318
2016-08-12 00:00:00,282982.1452,292982.1452
2016-08-13 00:00:00,322662.6077,332662.6077
2016-08-14 00:00:00,394315.2164,404315.2164
2016-08-15 00:00:00,145101.0425,155101.0425
2016-08-16 00:00:00,221051.765,231051.765
2016-08-17 00:00:00,191225.3139,201225.3139
2016-08-18 00:00:00,164412.3513,174412.3513
2016-08-19 00:00:00,396249.4346,406249.4346
2016-08-20 00:00:00,158387.8604,168387.8604
2016-08-21 00:00:00,81855.58919,91855.58919
2016-08-22 00:00:00,181762.9856,191762.9856
2016-08-23 00:00:00,8333.073712,18333.07371
2016-08-24 00:00:00,121470.2842,131470.2842
2016-08-25 00:00:00,153681.175,163681.175
2016-08-26 00:00:00,382674.15,392674.15
2016-08-27 00:00:00,290386.2594,300386.2594
2016-08-28 00:00:00,288819.2034,298819.2034
2016-08-29 00:00:00,231029.2024,241029.2024
2016-08-30 00:00:00,368639.6032,378639.6032
2016-08-31 00:00:00,143685.2683,153685.2683
2016-09-01 00:00:00,228115.5468,238115.5468
2016-09-02 00:00:00,310885.3674,320885.3674
2016-09-03 00:00:00,274957.7579,284957.7579
2016-09-04 00:00:00,3345.609166,13345.60917
2016-09-05 00:00:00,321631.6415,331631.6415
2016-09-06 00:00:00,287253.9748,297253.9748
2016-09-07 00:00:00,69222.67604,79222.67604
2016-09-08 00:00:00,352027.3488,362027.3488
2016-09-09 00:00:00,350462.7869,360462.7869
2016-09-10 00:00:00,277626.9325,287626.9325
2016-09-11 00:00:00,185548.2932,195548.2932
2016-09-12 00:00:00,183134.8787,193134.8787
2016-09-13 00:00:00,158744.8822,168744.8822
2016-09-14 00:00:00,257446.1047,267446.1047
2016-09-15 00:00:00,375558.6431,385558.6431
2016-09-16 00:00:00,354479.0242,364479.0242
2016-09-17 00:00:00,2081.442446,12081.44245
2016-09-18 00:00:00,268421.7534,278421.7534
2016-09-19 00:00:00,61239.93816,71239.93816
2016-09-20 00:00:00,98440.27966,108440.2797
2016-09-21 00:00:00,216308.0076,226308.0076
2016-09-22 00:00:00,295523.5968,305523.5968
2016-09-23 00:00:00,66199.11385,76199.11385
2016-09-24 00:00:00,421324.7593,431324.7593
2016-09-25 00:00:00,49788.14012,59788.14012
2016-09-26 00:00:00,77507.83335,87507.83335
2016-09-27 00:00:00,147577.3219,157577.3219
2016-09-28 00:00:00,6786.108264,16786.10826
2016-09-29 00:00:00,281003.4396,291003.4396
2016-09-30 00:00:00,229295.7092,239295.7092
2016-10-01 00:00:00,429347.7741,439347.7741
2016-10-02 00:00:00,440403.977,450403.977
2016-10-03 00:00:00,431115.7641,441115.7641
2016-10-04 00:00:00,326390.9387,336390.9387
2016-10-05 00:00:00,25700.03509,35700.03509
2016-10-06 00:00:00,55715.24614,65715.24614
2016-10-07 00:00:00,342010.5393,352010.5393
2016-10-08 00:00:00,404371.4009,414371.4009
2016-10-09 00:00:00,378080.0247,388080.0247
2016-10-10 00:00:00,323133.6986,333133.6986
2016-10-11 00:00:00,369565.7672,379565.7672
2016-10-12 00:00:00,217974.9592,227974.9592
2016-10-13 00:00:00,261492.6884,271492.6884
2016-10-14 00:00:00,244968.1592,254968.1592
2016-10-15 00:00:00,39950.60217,49950.60217
2016-10-16 00:00:00,51872.7305,61872.7305
2016-10-17 00:00:00,435111.0011,445111.0011
2016-10-18 00:00:00,313805.8141,323805.8141
2016-10-19 00:00:00,68182.52677,78182.52677
2016-10-20 00:00:00,363784.4071,373784.4071
2016-10-21 00:00:00,418785.7269,428785.7269
2016-10-22 00:00:00,356298.529,366298.529
2016-10-23 00:00:00,432285.3792,442285.3792
2016-10-24 00:00:00,321665.4065,331665.4065
2016-10-25 00:00:00,364363.5915,374363.5915
2016-10-26 00:00:00,408811.0159,418811.0159
2016-10-27 00:00:00,277169.9297,287169.9297
2016-10-28 00:00:00,417076.0219,427076.0219
2016-10-29 00:00:00,46008.9036,56008.9036
2016-10-30 00:00:00,232638.7509,242638.7509
2016-10-31 00:00:00,362831.9181,372831.9181
2016-11-01 00:00:00,186786.0365,196786.0365
2016-11-02 00:00:00,401004.2569,411004.2569
2016-11-03 00:00:00,39150.99714,49150.99714
2016-11-04 00:00:00,280429.0642,290429.0642
2016-11-05 00:00:00,26505.60574,36505.60574
2016-11-06 00:00:00,203912.3819,213912.3819
2016-11-07 00:00:00,106629.3622,116629.3622
2016-11-08 00:00:00,302640.668,312640.668
2016-11-09 00:00:00,298540.0819,308540.0819
2016-11-10 00:00:00,156308.0039,166308.0039
2016-11-11 00:00:00,84146.88258,94146.88258
2016-11-12 00:00:00,95017.39214,105017.3921
2016-11-13 00:00:00,142735.3198,152735.3198
2016-11-14 00:00:00,128393.1931,138393.1931
2016-11-15 00:00:00,350838.1591,360838.1591
2016-11-16 00:00:00,423465.6415,433465.6415
2016-11-17 00:00:00,17192.66642,27192.66642
2016-11-18 00:00:00,417878.548,427878.548
2016-11-19 00:00:00,213255.4803,223255.4803
2016-11-20 00:00:00,410199.5139,420199.5139
2016-11-21 00:00:00,102511.4132,112511.4132
2016-11-22 00:00:00,6502.503982,16502.50398
2016-11-23 00:00:00,337037.6438,347037.6438
2016-11-24 00:00:00,79013.51146,89013.51146
2016-11-25 00:00:00,194173.486,204173.486
2016-11-26 00:00:00,84696.55023,94696.55023
2016-11-27 00:00:00,422933.9464,432933.9464
2016-11-28 00:00:00,729.7492052,10729.74921
2016-11-29 00:00:00,75119.54358,85119.54358
2016-11-30 00:00:00,329854.354,339854.354
2016-12-01 00:00:00,115730.3093,125730.3093
2016-12-02 00:00:00,135531.4221,145531.4221
2016-12-03 00:00:00,296975.8441,306975.8441
2016-12-04 00:00:00,368643.9305,378643.9305
2016-12-05 00:00:00,17410.13258,27410.13258
2016-12-06 00:00:00,291128.723,301128.723
2016-12-07 00:00:00,164055.0182,174055.0182
2016-12-08 00:00:00,192524.5508,202524.5508
2016-12-09 00:00:00,245842.9274,255842.9274
2016-12-10 00:00:00,256579.9246,266579.9246
2016-12-11 00:00:00,42428.19105,52428.19105
2016-12-12 00:00:00,359325.804,369325.804
2016-12-13 00:00:00,95390.28364,105390.2836
2016-12-14 00:00:00,100900.7394,110900.7394
2016-12-15 00:00:00,219202.2836,229202.2836
2016-12-16 00:00:00,332465.8706,342465.8706
2016-12-17 00:00:00,377713.5473,387713.5473
2016-12-18 00:00:00,2103.291773,12103.29177
2016-12-19 00:00:00,147652.2847,157652.2847
2016-12-20 00:00:00,12081.99411,22081.99411
2016-12-21 00:00:00,394174.1326,404174.1326
2016-12-22 00:00:00,379861.2172,389861.2172
2016-12-23 00:00:00,98725.31561,108725.3156
2016-12-24 00:00:00,106160.5054,116160.5054
2016-12-25 00:00:00,370008.3499,380008.3499
2016-12-26 00:00:00,17947.61226,27947.61226
2016-12-27 00:00:00,274912.4091,284912.4091
2016-12-28 00:00:00,166195.6137,176195.6137
2016-12-29 00:00:00,402096.982,412096.982
2016-12-30 00:00:00,421302.2403,431302.2403
2016-12-31 00:00:00,416252.7142,426252.7142
2017-01-01 00:00:00,308395.7378,318395.7378
2017-01-02 00:00:00,462869.1124,472869.1124
2017-01-03 00:00:00,77435.5109,87435.5109
2017-01-04 00:00:00,173055.5361,183055.5361
2017-01-05 00:00:00,3686.021513,13686.02151
2017-01-06 00:00:00,397980.9484,407980.9484
2017-01-07 00:00:00,180706.1529,190706.1529
2017-01-08 00:00:00,171173.432,181173.432
2017-01-09 00:00:00,421407.127,431407.127
2017-01-10 00:00:00,416712.3733,426712.3733
2017-01-11 00:00:00,207814.0161,217814.0161
2017-01-12 00:00:00,310457.9578,320457.9578
2017-01-13 00:00:00,391982.0188,401982.0188
2017-01-14 00:00:00,421830.7189,431830.7189
2017-01-15 00:00:00,438063.5439,448063.5439
2017-01-16 00:00:00,404947.0314,414947.0314
2017-01-17 00:00:00,237492.6552,247492.6552
2017-01-18 00:00:00,247894.7167,257894.7167
2017-01-19 00:00:00,257062.9514,267062.9514
2017-01-20 00:00:00,270117.4025,280117.4025
2017-01-21 00:00:00,298385.4785,308385.4785
2017-01-22 00:00:00,443586.5426,453586.5426
2017-01-23 00:00:00,278205.9275,288205.9275
2017-01-24 00:00:00,244965.8807,254965.8807
2017-01-25 00:00:00,407746.2876,417746.2876
2017-01-26 00:00:00,44922.21106,54922.21106
2017-01-27 00:00:00,412793.0403,422793.0403
2017-01-28 00:00:00,371784.9874,381784.9874
2017-01-29 00:00:00,300075.7373,310075.7373
2017-01-30 00:00:00,118474.4826,128474.4826
2017-01-31 00:00:00,375619.9747,385619.9747
2017-02-01 00:00:00,384381.8786,394381.8786
2017-02-02 00:00:00,332038.588,342038.588
2017-02-03 00:00:00,380158.2402,390158.2402
2017-02-04 00:00:00,91072.53526,101072.5353
2017-02-05 00:00:00,465626.532,475626.532
2017-02-06 00:00:00,117043.0045,127043.0045
2017-02-07 00:00:00,294573.1581,304573.1581
2017-02-08 00:00:00,56728.85718,66728.85718
2017-02-09 00:00:00,341132.5575,351132.5575
2017-02-10 00:00:00,341485.4953,351485.4953
2017-02-11 00:00:00,296566.0356,306566.0356
2017-02-12 00:00:00,194239.5564,204239.5564
2017-02-13 00:00:00,306763.2907,316763.2907
2017-02-14 00:00:00,298456.335,308456.335
2017-02-15 00:00:00,133350.6186,143350.6186
2017-02-16 00:00:00,291610.6048,301610.6048
2017-02-17 00:00:00,201984.3379,211984.3379
2017-02-18 00:00:00,263130.9733,273130.9733
2017-02-19 00:00:00,337940.4261,347940.4261
2017-02-20 00:00:00,297823.1115,307823.1115
2017-02-21 00:00:00,145341.9639,155341.9639
2017-02-22 00:00:00,93041.32531,103041.3253
2017-02-23 00:00:00,139969.0894,149969.0894
2017-02-24 00:00:00,387560.3439,397560.3439
2017-02-25 00:00:00,78012.38302,88012.38302
2017-02-26 00:00:00,76229.19131,86229.19131
2017-02-27 00:00:00,302018.131,312018.131
2017-02-28 00:00:00,383229.5756,393229.5756
2017-03-01 00:00:00,435631.0885,445631.0885
2017-03-02 00:00:00,86945.09934,96945.09934
2017-03-03 00:00:00,241148.103,251148.103
2017-03-04 00:00:00,132288.8036,142288.8036
2017-03-05 00:00:00,41860.80407,51860.80407
2017-03-06 00:00:00,454102.755,464102.755
2017-03-07 00:00:00,93736.00885,103736.0088
2017-03-08 00:00:00,381049.9031,391049.9031
2017-03-09 00:00:00,413431.6711,423431.6711
2017-03-10 00:00:00,449724.7997,459724.7997
2017-03-11 00:00:00,138894.986,148894.986
2017-03-12 00:00:00,11512.08792,21512.08792
2017-03-13 00:00:00,263280.6905,273280.6905
2017-03-14 00:00:00,90681.45574,100681.4557
2017-03-15 00:00:00,16058.35063,26058.35063
2017-03-16 00:00:00,406269.378,416269.378
2017-03-17 00:00:00,24634.98836,34634.98836
2017-03-18 00:00:00,168339.3511,178339.3511
2017-03-19 00:00:00,54727.97838,64727.97838
2017-03-20 00:00:00,149115.9821,159115.9821
2017-03-21 00:00:00,70283.97756,80283.97756
2017-03-22 00:00:00,56763.31279,66763.31279
2017-03-23 00:00:00,152359.209,162359.209
2017-03-24 00:00:00,351105.8707,361105.8707
2017-03-25 00:00:00,212317.5682,222317.5682
2017-03-26 00:00:00,83232.3466,93232.3466
2017-03-27 00:00:00,54769.38274,64769.38274
2017-03-28 00:00:00,256860.2075,266860.2075
2017-03-29 00:00:00,213529.6447,223529.6447
2017-03-30 00:00:00,17903.20835,27903.20835
2017-03-31 00:00:00,190777.7145,200777.7145
2017-04-01 00:00:00,124084.3571,134084.3571
2017-04-02 00:00:00,166569.0508,176569.0508
2017-04-03 00:00:00,268473.8255,278473.8255
2017-04-04 00:00:00,411113.1865,421113.1865
2017-04-05 00:00:00,383209.2617,393209.2617
2017-04-06 00:00:00,129938.379,139938.379
2017-04-07 00:00:00,269400.429,279400.429
2017-04-08 00:00:00,172169.1704,182169.1704
2017-04-09 00:00:00,11284.18524,21284.18524
2017-04-10 00:00:00,429356.4966,439356.4966
2017-04-11 00:00:00,251215.3744,261215.3744
2017-04-12 00:00:00,207127.2052,217127.2052
2017-04-13 00:00:00,210643.1743,220643.1743
2017-04-14 00:00:00,404322.9176,414322.9176
2017-04-15 00:00:00,22650.96325,32650.96325
2017-04-16 00:00:00,392911.7668,402911.7668
2017-04-17 00:00:00,426616.6581,436616.6581
2017-04-18 00:00:00,203735.1941,213735.1941
2017-04-19 00:00:00,411284.5193,421284.5193
2017-04-20 00:00:00,209955.8384,219955.8384
2017-04-21 00:00:00,371762.7897,381762.7897
2017-04-22 00:00:00,291894.7928,301894.7928
2017-04-23 00:00:00,134857.2991,144857.2991
2017-04-24 00:00:00,423745.1576,433745.1576
2017-04-25 00:00:00,143727.1137,153727.1137
2017-04-26 00:00:00,54816.21136,64816.21136
2017-04-27 00:00:00,375727.7136,385727.7136
2017-04-28 00:00:00,393854.4095,403854.4095
2017-04-29 00:00:00,64390.71633,74390.71633
2017-04-30 00:00:00,80560.98785,90560.98785
2017-05-01 00:00:00,243710.9271,253710.9271
2017-05-02 00:00:00,263696.1751,273696.1751
2017-05-03 00:00:00,408738.7607,418738.7607
2017-05-04 00:00:00,347845.6285,357845.6285
2017-05-05 00:00:00,211610.9882,221610.9882
2017-05-06 00:00:00,120010.6516,130010.6516
2017-05-07 00:00:00,104670.8441,114670.8441
2017-05-08 00:00:00,98937.89171,108937.8917
2017-05-09 00:00:00,7771.81648,17771.81648
2017-05-10 00:00:00,416434.1864,426434.1864
2017-05-11 00:00:00,297114.5976,307114.5976
2017-05-12 00:00:00,56161.14363,66161.14363
2017-05-13 00:00:00,104381.7312,114381.7312
2017-05-14 00:00:00,50108.97256,60108.97256
2017-05-15 00:00:00,175079.5282,185079.5282
2017-05-16 00:00:00,15479.01021,25479.01021
2017-05-17 00:00:00,145059.9137,155059.9137
2017-05-18 00:00:00,218508.877,228508.877
2017-05-19 00:00:00,303545.1678,313545.1678
2017-05-20 00:00:00,726.378839,10726.37884
2017-05-21 00:00:00,20270.94969,30270.94969
2017-05-22 00:00:00,262927.5022,272927.5022
2017-05-23 00:00:00,69673.90968,79673.90968
2017-05-24 00:00:00,122518.2315,132518.2315
2017-05-25 00:00:00,447473.4762,457473.4762
2017-05-26 00:00:00,460027.5635,470027.5635
2017-05-27 00:00:00,120210.822,130210.822
2017-05-28 00:00:00,418543.4063,428543.4063
2017-05-29 00:00:00,125390.0543,135390.0543
2017-05-30 00:00:00,468928.0406,478928.0406
2017-05-31 00:00:00,154194.0771,164194.0771
2017-06-01 00:00:00,281061.7168,291061.7168
2017-06-02 00:00:00,186880.304,196880.304
2017-06-03 00:00:00,206759.7733,216759.7733
2017-06-04 00:00:00,44387.29585,54387.29585
2017-06-05 00:00:00,370373.6989,380373.6989
2017-06-06 00:00:00,218944.8967,228944.8967
2017-06-07 00:00:00,115333.6248,125333.6248
2017-06-08 00:00:00,409708.867,419708.867
2017-06-09 00:00:00,408890.179,418890.179
2017-06-10 00:00:00,413286.8735,423286.8735
2017-06-11 00:00:00,238671.8889,248671.8889
2017-06-12 00:00:00,126658.831,136658.831
2017-06-13 00:00:00,405310.6434,415310.6434
2017-06-14 00:00:00,436093.6974,446093.6974
2017-06-15 00:00:00,44685.79583,54685.79583
2017-06-16 00:00:00,147064.9475,157064.9475
2017-06-17 00:00:00,222122.1536,232122.1536
2017-06-18 00:00:00,429718.2874,439718.2874
2017-06-19 00:00:00,2253.083872,12253.08387
2017-06-20 00:00:00,24141.99838,34141.99838
2017-06-21 00:00:00,395553.4648,405553.4648
2017-06-22 00:00:00,217348.625,227348.625
2017-06-23 00:00:00,89989.45742,99989.45742
2017-06-24 00:00:00,66652.83957,76652.83957
2017-06-25 00:00:00,349416.1242,359416.1242
2017-06-26 00:00:00,365703.1728,375703.1728
2017-06-27 00:00:00,237649.5445,247649.5445
2017-06-28 00:00:00,296320.9622,306320.9622
2017-06-29 00:00:00,126927.3478,136927.3478
2017-06-30 00:00:00,350507.245,360507.245
2017-07-01 00:00:00,221369.2598,231369.2598
2017-07-02 00:00:00,198086.862,208086.862
2017-07-03 00:00:00,319787.8777,329787.8777
2017-07-04 00:00:00,27195.21006,37195.21006
2017-07-05 00:00:00,230915.1956,240915.1956
2017-07-06 00:00:00,156823.2709,166823.2709
2017-07-07 00:00:00,57268.45862,67268.45862
2017-07-08 00:00:00,306347.0681,316347.0681
2017-07-09 00:00:00,448039.7514,458039.7514
2017-07-10 00:00:00,299466.8506,309466.8506
2017-07-11 00:00:00,176441.1586,186441.1586
2017-07-12 00:00:00,56362.12613,66362.12613
2017-07-13 00:00:00,119322.3613,129322.3613
2017-07-14 00:00:00,198535.9118,208535.9118
2017-07-15 00:00:00,358676.477,368676.477
2017-07-16 00:00:00,238730.5801,248730.5801
2017-07-17 00:00:00,121640.8008,131640.8008
2017-07-18 00:00:00,23359.70855,33359.70855
2017-07-19 00:00:00,78762.1396,88762.1396
2017-07-20 00:00:00,387050.6706,397050.6706
2017-07-21 00:00:00,463321.987,473321.987
2017-07-22 00:00:00,240230.832,250230.832
2017-07-23 00:00:00,337793.6149,347793.6149
2017-07-24 00:00:00,105459.1126,115459.1126
